front_rim_distance,sensor_height,diameter,ddr,dp,cr,negative_points
15.0,1.5,5.0,0.4100000000000001,0.0,0.0,0.0
15.0,1.5,5.0,0.42000000000000004,0.0,0.0,0.0
15.0,1.5,5.0,0.43000000000000005,0.0,0.0,0.0
15.0,1.5,5.0,0.44000000000000006,0.0,0.0,0.0
15.0,1.5,5.0,0.45000000000000007,0.0,0.0,0.0
15.0,1.5,5.0,0.4600000000000001,0.0,0.0,0.0
15.0,1.5,5.0,0.4700000000000001,0.0,0.0,0.0
15.0,1.5,5.0,0.4800000000000001,0.0,0.0,0.0
15.0,1.5,5.0,0.49000000000000005,0.0,0.0,0.0
15.0,1.5,5.0,0.5000000000000001,0.0,0.0,0.0
15.0,1.5,8.0,0.05,1.0,0.17531926505574363,5.0
15.0,1.5,8.0,0.060000000000000005,1.0,0.2824468236906837,10.0
15.0,1.5,8.0,0.07,1.0,0.7236344441704341,12.0
15.0,1.5,8.0,0.08000000000000002,1.0,0.7608490227792181,13.8
15.0,1.5,8.0,0.09000000000000001,1.0,0.7375073064834294,14.0
15.0,1.5,8.0,0.1,1.0,0.751589201842277,14.1
15.0,1.5,8.0,0.11000000000000001,1.0,0.7534304625912276,15.4
15.0,1.5,8.0,0.12000000000000001,1.0,0.7479237863007259,16.0
15.0,1.5,8.0,0.13,1.0,0.7491261020988701,16.0
15.0,1.5,8.0,0.14,1.0,0.7457367314348119,16.0
15.0,1.5,8.0,0.15000000000000002,1.0,0.7555510267347141,16.0
15.0,1.5,8.0,0.16000000000000003,1.0,0.737655168445545,16.0
15.0,1.5,8.0,0.17000000000000004,1.0,0.7609228063083696,16.0
15.0,1.5,8.0,0.18000000000000005,1.0,0.7034437334827658,16.1
15.0,1.5,8.0,0.19,1.0,0.7491846405409974,16.2
15.0,1.5,8.0,0.2,1.0,0.5148600421749431,17.1
15.0,1.5,8.0,0.21000000000000002,1.0,0.5176928360111721,17.1
15.0,1.5,8.0,0.22000000000000003,1.0,0.594700553943811,17.3
15.0,1.5,8.0,0.23000000000000004,1.0,0.6071912759966421,18.0
15.0,1.5,8.0,0.24000000000000005,1.0,0.571750579961713,17.9
15.0,1.5,8.0,0.25000000000000006,1.0,0.5944062958997793,18.0
15.0,1.5,8.0,0.26000000000000006,1.0,0.6184648023914089,18.0
15.0,1.5,8.0,0.27,1.0,0.6353774630087073,18.0
15.0,1.5,8.0,0.28,1.0,0.6650249444830278,18.0
15.0,1.5,8.0,0.29000000000000004,1.0,0.6889594165304135,18.0
15.0,1.5,8.0,0.30000000000000004,1.0,0.6880103853640229,18.0
15.0,1.5,8.0,0.31000000000000005,1.0,0.6948800210586514,18.0
15.0,1.5,8.0,0.32000000000000006,1.0,0.7373986071681684,18.0
15.0,1.5,8.0,0.33,1.0,0.7158888984451162,18.0
15.0,1.5,8.0,0.34,1.0,0.7285959902428802,18.0
15.0,1.5,8.0,0.35000000000000003,1.0,0.7744620460809195,18.0
15.0,1.5,8.0,0.36000000000000004,1.0,0.7664873874793965,18.0
15.0,1.5,8.0,0.37000000000000005,1.0,0.7652158820979075,18.0
15.0,1.5,8.0,0.38000000000000006,1.0,0.7655334260972538,18.0
15.0,1.5,8.0,0.39000000000000007,1.0,0.7712655997590978,18.0
15.0,1.5,8.0,0.4000000000000001,1.0,0.7733199545701213,18.0
15.0,1.5,8.0,0.4100000000000001,1.0,0.7989785965307155,18.0
15.0,1.5,8.0,0.42000000000000004,1.0,0.7877619607488597,18.0
15.0,1.5,8.0,0.43000000000000005,1.0,0.8035714662834451,18.0
15.0,1.5,8.0,0.44000000000000006,1.0,0.7916505324260967,18.0
15.0,1.5,8.0,0.45000000000000007,1.0,0.8083770007862829,18.0
15.0,1.5,8.0,0.4600000000000001,1.0,0.8078568002822687,18.0
15.0,1.5,8.0,0.4700000000000001,1.0,0.812298320067437,18.0
15.0,1.5,8.0,0.4800000000000001,1.0,0.813831030436462,18.0
15.0,1.5,8.0,0.49000000000000005,1.0,0.8139171770713386,18.0
15.0,1.5,8.0,0.5000000000000001,1.0,0.8066001101633287,18.0
15.0,1.5,10.0,0.05,1.0,0.312772508753192,26.0
15.0,1.5,10.0,0.060000000000000005,1.0,0.3667377880062925,28.0
15.0,1.5,10.0,0.07,1.0,0.40899773938643635,29.0
15.0,1.5,10.0,0.08000000000000002,1.0,0.4433574663709914,30.0
15.0,1.5,10.0,0.09000000000000001,1.0,0.2528505200467336,30.0
15.0,1.5,10.0,0.1,1.0,0.2609048698394137,30.0
15.0,1.5,10.0,0.11000000000000001,1.0,0.27761406969693786,30.6
15.0,1.5,10.0,0.12000000000000001,1.0,0.281029988044329,31.6
15.0,1.5,10.0,0.13,1.0,0.283419866830651,32.0
15.0,1.5,10.0,0.14,1.0,0.29978265384144515,32.0
15.0,1.5,10.0,0.15000000000000002,1.0,0.34900636486414327,32.0
15.0,1.5,10.0,0.16000000000000003,1.0,0.3453389079218102,32.0
15.0,1.5,10.0,0.17000000000000004,1.0,0.3924103442186534,32.0
15.0,1.5,10.0,0.18000000000000005,1.0,0.3844495829948844,32.0
15.0,1.5,10.0,0.19,1.0,0.393610548233517,32.0
15.0,1.5,10.0,0.2,1.0,0.5030463913905237,32.0
15.0,1.5,10.0,0.21000000000000002,1.0,0.4309373892080298,32.0
15.0,1.5,10.0,0.22000000000000003,1.0,0.5006450472035044,32.0
15.0,1.5,10.0,0.23000000000000004,1.0,0.5121868544318186,32.0
15.0,1.5,10.0,0.24000000000000005,1.0,0.5094074887326931,32.0
15.0,1.5,10.0,0.25000000000000006,1.0,0.5527921500684327,32.0
15.0,1.5,10.0,0.26000000000000006,1.0,0.5636402413597501,32.0
15.0,1.5,10.0,0.27,1.0,0.5850140639521625,32.1
15.0,1.5,10.0,0.28,1.0,0.5864800210510988,32.0
15.0,1.5,10.0,0.29000000000000004,1.0,0.6012939502979469,32.0
15.0,1.5,10.0,0.30000000000000004,1.0,0.6070742568944673,32.0
15.0,1.5,10.0,0.31000000000000005,1.0,0.6474938207933241,32.6
15.0,1.5,10.0,0.32000000000000006,1.0,0.6494653944802424,32.5
15.0,1.5,10.0,0.33,1.0,0.6647552226166851,32.7
15.0,1.5,10.0,0.34,1.0,0.6858382657002594,33.0
15.0,1.5,10.0,0.35000000000000003,1.0,0.6771679331539673,32.8
15.0,1.5,10.0,0.36000000000000004,1.0,0.7059599269875422,33.4
15.0,1.5,10.0,0.37000000000000005,1.0,0.6972236216026596,33.1
15.0,1.5,10.0,0.38000000000000006,1.0,0.7128136285913972,33.4
15.0,1.5,10.0,0.39000000000000007,1.0,0.7121482857402063,33.3
15.0,1.5,10.0,0.4000000000000001,1.0,0.7300488440561641,33.9
15.0,1.5,10.0,0.4100000000000001,1.0,0.7302210964462666,33.8
15.0,1.5,10.0,0.42000000000000004,1.0,0.7409126854048874,34.0
15.0,1.5,10.0,0.43000000000000005,1.0,0.7396043791903223,34.0
15.0,1.5,10.0,0.44000000000000006,1.0,0.7431869798398992,33.9
15.0,1.5,10.0,0.45000000000000007,1.0,0.7466256410224029,33.9
15.0,1.5,10.0,0.4600000000000001,1.0,0.7476973028766346,34.0
15.0,1.5,10.0,0.4700000000000001,1.0,0.7470882782192321,34.0
15.0,1.5,10.0,0.4800000000000001,1.0,0.7505067171112008,34.0
15.0,1.5,10.0,0.49000000000000005,1.0,0.750680188701103,34.0
15.0,1.5,10.0,0.5000000000000001,1.0,0.7496602551564149,34.0
